Gene.ID	Intron_Counts	Intron_Length	Intron_Counts_Norm	Exon_Only_Counts	Exon_Length	Exon_Only_Counts_Norm	ENSUMG	txid	intron_num	Chromosome	Gene.Start	Gene.End	Gene_Length	Strand	FiveSS	ThreeSS	Intron_Size	Uninduced_spliced	Uninduced_unspliced	Induced_spliced	Induced_unspliced	Unind_splice_eff	Induc_splice_eff	Log2_FC.DMSO.splice.eff..Untreated.splice.eff.	LRS_Counts_Unind	LRS_Counts_Induced	Untreated_Int_Count	Untreated_NIC	NIC.0_Yes.1	Intron_within_750nt_TSS_Yes.1	
ENSMUST00000201374.3_intron_8_0_chr6_35196551_f	9	170	52.94117647	20	253	79.0513834	ENSMUSG00000038759	ENSMUST00000201374.3	8	chr6	35177420	35247596	70176	plus	35196549	35196719	170	11	0	2	0	1	NA	NA	11	2	0	0	1	0	
ENSMUST00000201374.3_intron_9_0_chr6_35196857_f	190	1981	95.91115598	32	287	111.4982578	ENSMUSG00000038759	ENSMUST00000201374.3	9	chr6	35177420	35247596	70176	plus	35196855	35198836	1981	11	0	1	0	1	NA	NA	11	1	0	0	1	0	
ENSMUST00000201376.3_intron_1_0_chr5_147862651_f	1118	6074	184.0632203	45	157	286.6242038	ENSMUSG00000029649	ENSMUST00000201376.3	1	chr5	147860627	147875521	14894	plus	147862649	147868723	6074	35	0	18	0	1	1	0	35	18	0	0	1	0	
ENSMUST00000201376.3_intron_2_0_chr5_147868784_f	139	630	220.6349206	57	161	354.0372671	ENSMUSG00000029649	ENSMUST00000201376.3	2	chr5	147860627	147875521	14894	plus	147868782	147869412	630	30	0	18	0	1	1	0	30	18	3	0.090909091	0	0	
ENSMUST00000201621.3_intron_3_0_chr5_30928516_f	535	1007	531.2810328	213	218	977.0642202	ENSMUSG00000029162	ENSMUST00000201621.3	3	chr5	30921430	30931248	9818	plus	30928514	30929521	1007	13	0	1	0	1	NA	NA	13	1	0	0	1	0	
ENSMUST00000201621.3_intron_4_0_chr5_30929668_f	392	882	444.4444444	197	234	841.8803419	ENSMUSG00000029162	ENSMUST00000201621.3	4	chr5	30921430	30931248	9818	plus	30929666	30930548	882	10	0	1	0	1	NA	NA	10	1	0	0	1	0	
ENSMUST00000202133.3_intron_0_0_chr5_149048914_r	343	815	420.8588957	97	294	329.9319728	ENSMUSG00000066551	ENSMUST00000202133.3	2	chr5	149184489	149048792	135697	minus	149049727	149048912	815	28	4	3	0	0.875	NA	NA	32	3	1	0.034482759	0	0	
ENSMUST00000202133.3_intron_1_0_chr5_149049902_r	175	395	443.0379747	132	319	413.7931034	ENSMUSG00000066551	ENSMUST00000202133.3	1	chr5	149184489	149048792	135697	minus	149050295	149049900	395	31	5	3	6	0.861111111	0.333333333	-1.369233809	36	9	1	0.03125	0	0	
ENSMUST00000202261.4_intron_1_0_chr16_93841444_f	389	2752	141.3517442	60	204	294.1176471	ENSMUSG00000039456	ENSMUST00000202261.4	1	chr16	93832120	93876073	43953	plus	93841442	93844194	2752	24	0	16	0	1	1	0	24	16	0	0	1	0	
ENSMUST00000202261.4_intron_2_0_chr16_93844327_f	258	815	316.5644172	76	346	219.6531792	ENSMUSG00000039456	ENSMUST00000202261.4	2	chr16	93832120	93876073	43953	plus	93844325	93845140	815	13	10	12	0	0.565217391	1	0.823122239	23	12	0	0	1	0	
ENSMUST00000202261.4_intron_4_0_chr16_93847431_f	562	1701	330.3938859	87	294	295.9183673	ENSMUSG00000039456	ENSMUST00000202261.4	4	chr16	93832120	93876073	43953	plus	93847429	93849130	1701	10	1	1	0	0.909090909	NA	NA	11	1	1	0.090909091	0	0	
ENSMUST00000202648.3_intron_1_0_chr5_65619053_r	107	569	188.0492091	82	253	324.1106719	ENSMUSG00000029202	ENSMUST00000202648.3	1	chr5	65620600	65607769	12831	minus	65619620	65619051	569	4	6	2	2	0.4	NA	NA	10	4	0	0	1	0	
ENSMUST00000203724.2_intron_1_0_chr6_86082814_f	1506	3016	499.33687	207	314	659.2356688	ENSMUSG00000030000	ENSMUST00000203724.2	1	chr6	86078056	86119555	41499	plus	86082812	86085828	3016	57	0	32	0	1	1	0	57	32	0	0	1	0	
ENSMUST00000203724.2_intron_11_0_chr6_86107475_f	165	424	389.1509434	155	208	745.1923077	ENSMUSG00000030000	ENSMUST00000203724.2	11	chr6	86078056	86119555	41499	plus	86107473	86107897	424	7	3	4	0	0.7	NA	NA	10	4	0	0	1	0	
ENSMUST00000203724.2_intron_12_0_chr6_86107987_f	1064	1724	617.1693735	223	242	921.4876033	ENSMUSG00000030000	ENSMUST00000203724.2	12	chr6	86078056	86119555	41499	plus	86107985	86109709	1724	5	5	3	4	0.5	0.428571429	-0.222392421	10	7	0	0	1	0	
ENSMUST00000203724.2_intron_13_0_chr6_86109863_f	616	959	642.3357664	305	278	1097.122302	ENSMUSG00000030000	ENSMUST00000203724.2	13	chr6	86078056	86119555	41499	plus	86109861	86110820	959	7	3	3	2	0.7	0.6	-0.222392421	10	5	1	0.125	0	0	
ENSMUST00000203724.2_intron_2_0_chr6_86086045_f	421	861	488.9663182	231	354	652.5423729	ENSMUSG00000030000	ENSMUST00000203724.2	2	chr6	86078056	86119555	41499	plus	86086043	86086904	861	41	1	35	1	0.976190476	0.972222222	-0.005876566	42	36	6	0.127659574	0	0	
ENSMUST00000203724.2_intron_3_0_chr6_86087043_f	2517	5783	435.2412243	133	289	460.2076125	ENSMUSG00000030000	ENSMUST00000203724.2	3	chr6	86078056	86119555	41499	plus	86087041	86092824	5783	26	2	23	2	0.928571429	0.92	-0.01337903	28	25	2	0.071428571	0	0	
ENSMUST00000203724.2_intron_4_0_chr6_86092976_f	271	428	633.1775701	110	231	476.1904762	ENSMUSG00000030000	ENSMUST00000203724.2	4	chr6	86078056	86119555	41499	plus	86092974	86093402	428	14	3	17	1	0.823529412	0.944444444	0.197645759	17	18	4	0.222222222	0	0	
ENSMUST00000203724.2_intron_5_0_chr6_86093483_f	1826	3205	569.7347894	256	229	1117.90393	ENSMUSG00000030000	ENSMUST00000203724.2	5	chr6	86078056	86119555	41499	plus	86093481	86096686	3205	13	0	14	0	1	1	0	13	14	1	0.071428571	0	0	
ENSMUST00000203724.2_intron_6_0_chr6_86096836_f	1366	1742	784.1561424	306	292	1047.945205	ENSMUSG00000030000	ENSMUST00000203724.2	6	chr6	86078056	86119555	41499	plus	86096834	86098576	1742	11	0	7	0	1	1	0	11	7	0	0	1	0	
ENSMUST00000203724.2_intron_7_0_chr6_86098720_f	1677	2437	688.1411572	218	241	904.5643154	ENSMUSG00000030000	ENSMUST00000203724.2	7	chr6	86078056	86119555	41499	plus	86098718	86101155	2437	11	3	4	0	0.785714286	NA	NA	14	4	0	0	1	0	
ENSMUST00000203724.2_intron_8_0_chr6_86101254_f	2453	3230	759.4427245	298	274	1087.591241	ENSMUSG00000030000	ENSMUST00000203724.2	8	chr6	86078056	86119555	41499	plus	86101252	86104482	3230	9	5	4	1	0.642857143	0.8	0.315501825	14	5	0	0	1	0	
ENSMUST00000203724.2_intron_9_0_chr6_86104659_f	776	1390	558.2733813	431	433	995.3810624	ENSMUSG00000030000	ENSMUST00000203724.2	9	chr6	86078056	86119555	41499	plus	86104657	86106047	1390	10	1	2	2	0.909090909	NA	NA	11	4	0	0	1	0	
ENSMUST00000204714.1_intron_0_0_chr6_11900592_r	405	4612	87.81439722	27	275	98.18181818	ENSMUSG00000029632	ENSMUST00000204714.1	3	chr6	11907497	11900375	7122	minus	11905202	11900590	4612	14	2	7	1	0.875	0.875	0	16	8	2	0.125	0	0	
ENSMUST00000204714.1_intron_1_0_chr6_11905263_r	54	759	71.14624506	19	148	128.3783784	ENSMUSG00000029632	ENSMUST00000204714.1	2	chr6	11907497	11900375	7122	minus	11906020	11905261	759	20	2	11	0	0.909090909	1	0.137503524	22	11	1	0.047619048	0	0	
ENSMUST00000204778.2_intron_10_0_chr6_52003107_r	7	545	12.8440367	8	130	61.53846154	ENSMUSG00000059182	ENSMUST00000204778.2	1	chr6	52012549	51857421	155128	minus	52003650	52003105	545	17	0	5	0	1	1	0	17	5	1	0.055555556	0	0	
ENSMUST00000204778.2_intron_4_0_chr6_51908022_r	10	349	28.65329513	4	197	20.30456853	ENSMUSG00000059182	ENSMUST00000204778.2	7	chr6	52012549	51857421	155128	minus	51908369	51908020	349	11	0	3	0	1	NA	NA	11	3	0	0	1	0	
ENSMUST00000204778.2_intron_5_0_chr6_51908433_r	20	869	23.01495972	6	187	32.0855615	ENSMUSG00000059182	ENSMUST00000204778.2	6	chr6	52012549	51857421	155128	minus	51909300	51908431	869	10	0	3	0	1	NA	NA	10	3	0	0	1	0	
ENSMUST00000204778.2_intron_7_0_chr6_51921364_r	24	901	26.63706992	9	160	56.25	ENSMUSG00000059182	ENSMUST00000204778.2	4	chr6	52012549	51857421	155128	minus	51922263	51921362	901	11	0	4	0	1	NA	NA	11	4	0	0	1	0	
ENSMUST00000204778.2_intron_9_0_chr6_51996125_r	304	6958	43.69071572	11	132	83.33333333	ENSMUSG00000059182	ENSMUST00000204778.2	2	chr6	52012549	51857421	155128	minus	52003081	51996123	6958	15	0	4	0	1	NA	NA	15	4	0	0	1	0	
ENSMUST00000204965.2_intron_17_0_chr5_65296045_r	52	1356	38.3480826	10	167	59.88023952	ENSMUSG00000029191	ENSMUST00000204965.2	6	chr5	65335670	65261851	73819	minus	65297399	65296043	1356	10	0	5	0	1	1	0	10	5	1	0.090909091	0	0	
ENSMUST00000204965.2_intron_18_0_chr5_65297477_r	425	4458	95.3342306	28	154	181.8181818	ENSMUSG00000029191	ENSMUST00000204965.2	5	chr5	65335670	65261851	73819	minus	65301933	65297475	4458	9	1	7	0	0.9	1	0.152003093	10	7	0	0	1	0	
ENSMUST00000204965.2_intron_20_0_chr5_65303209_r	545	7834	69.56854736	34	354	96.04519774	ENSMUSG00000029191	ENSMUST00000204965.2	3	chr5	65335670	65261851	73819	minus	65311041	65303207	7834	10	0	8	1	1	0.888888889	-0.169925001	10	9	0	0	1	0	
ENSMUST00000204965.2_intron_21_0_chr5_65311164_r	68	1796	37.86191537	11	197	55.83756345	ENSMUSG00000029191	ENSMUST00000204965.2	2	chr5	65335670	65261851	73819	minus	65312958	65311162	1796	10	1	11	0	0.909090909	1	0.137503524	11	11	0	0	1	0	
ENSMUST00000204965.2_intron_22_0_chr5_65313034_r	406	6373	63.70626079	13	200	65	ENSMUSG00000029191	ENSMUST00000204965.2	1	chr5	65335670	65261851	73819	minus	65319405	65313032	6373	11	0	15	0	1	1	0	11	15	2	0.153846154	0	0	
ENSMUST00000205002.2_intron_6_0_chr6_126840640_r	142	1483	95.75185435	34	232	146.5517241	ENSMUSG00000000399	ENSMUST00000205002.2	3	chr6	126849125	126821720	27405	minus	126842121	126840638	1483	11	0	8	0	1	1	0	11	8	0	0	1	0	
ENSMUST00000205002.2_intron_7_0_chr6_126842213_r	123	2097	58.65522175	25	188	132.9787234	ENSMUSG00000000399	ENSMUST00000205002.2	2	chr6	126849125	126821720	27405	minus	126844308	126842211	2097	13	0	12	0	1	1	0	13	12	0	0	1	0	
ENSMUST00000205002.2_intron_8_0_chr6_126844406_r	11	387	28.42377261	12	267	44.94382022	ENSMUSG00000000399	ENSMUST00000205002.2	1	chr6	126849125	126821720	27405	minus	126844791	126844404	387	12	1	13	0	0.923076923	1	0.115477218	13	13	0	0	1	0	
ENSMUST00000205276.1_intron_16_0_chr7_98646524_r	143	1283	111.4575214	30	173	173.4104046	ENSMUSG00000035401	ENSMUST00000205276.1	1	chr7	98656779	98587136	69643	minus	98647805	98646522	1283	12	0	4	2	1	0.666666667	-0.584962501	12	6	0	0	1	0	
ENSMUST00000205534.1_intron_1_0_chr7_27862590_f	28	801	34.95630462	10	178	56.17977528	ENSMUSG00000020420	ENSMUST00000205534.1	1	chr7	27860584	27880825	20241	plus	27862588	27863389	801	11	0	2	0	1	NA	NA	11	2	0	0	1	0	
ENSMUST00000205534.1_intron_2_0_chr7_27863516_f	79	2056	38.42412451	11	224	49.10714286	ENSMUSG00000020420	ENSMUST00000205534.1	2	chr7	27860584	27880825	20241	plus	27863514	27865570	2056	10	0	1	0	1	NA	NA	10	1	1	0.090909091	0	0	
ENSMUST00000205854.1_intron_1_0_chr19_61127068_r	38	372	102.1505376	30	186	161.2903226	ENSMUSG00000074733	ENSMUST00000205854.1	1	chr19	61140817	61117123	23694	minus	61127438	61127066	372	10	0	10	1	1	0.909090909	-0.137503524	10	11	0	0	1	0	
ENSMUST00000207225.1_intron_4_0_chr7_90169276_f	174	1305	133.3333333	25	204	122.5490196	ENSMUSG00000039361	ENSMUST00000207225.1	4	chr7	90130212	90208932	78720	plus	90169274	90170579	1305	4	8	0	2	0.333333333	NA	NA	12	2	0	0	1	0	
ENSMUST00000207442.1_intron_1_0_chr7_131561607_f	767	1729	443.6090226	103	220	468.1818182	ENSMUSG00000066979	ENSMUST00000207442.1	1	chr7	131560709	131571164	10455	plus	131561605	131563334	1729	12	3	5	0	0.8	1	0.321928095	15	5	0	0	1	0	
ENSMUST00000207442.1_intron_2_0_chr7_131563486_f	863	2709	318.5677372	197	309	637.5404531	ENSMUSG00000066979	ENSMUST00000207442.1	2	chr7	131560709	131571164	10455	plus	131563484	131566193	2709	13	1	3	1	0.928571429	NA	NA	14	4	1	0.071428571	0	0	
ENSMUST00000207442.1_intron_3_0_chr7_131566352_f	648	1834	353.3260632	177	335	528.358209	ENSMUSG00000066979	ENSMUST00000207442.1	3	chr7	131560709	131571164	10455	plus	131566350	131568184	1834	13	1	2	0	0.928571429	NA	NA	14	2	1	0.071428571	0	0	
ENSMUST00000207442.1_intron_4_0_chr7_131568362_f	60	145	413.7931034	1061	2836	374.1184767	ENSMUSG00000066979	ENSMUST00000207442.1	4	chr7	131560709	131571164	10455	plus	131568360	131568505	145	10	2	2	0	0.833333333	NA	NA	12	2	0	0	1	0	
ENSMUST00000208190.1_intron_10_0_chr7_143536040_r	499	2179	229.0041303	109	240	454.1666667	ENSMUSG00000059119	ENSMUST00000208190.1	3	chr7	143549106	143513582	35524	minus	143538217	143536038	2179	20	1	31	0	0.952380952	1	0.070389328	21	31	2	0.090909091	0	0	
ENSMUST00000208190.1_intron_11_0_chr7_143538317_r	342	1873	182.5947678	80	157	509.5541401	ENSMUSG00000059119	ENSMUST00000208190.1	2	chr7	143549106	143513582	35524	minus	143540188	143538315	1873	23	0	32	0	1	1	0	23	32	1	0.041666667	0	0	
ENSMUST00000208190.1_intron_12_0_chr7_143540247_r	245	1503	163.0073187	52	88	590.9090909	ENSMUSG00000059119	ENSMUST00000208190.1	1	chr7	143549106	143513582	35524	minus	143541748	143540245	1503	25	3	30	4	0.892857143	0.882352941	-0.017073514	28	34	0	0	1	0	
ENSMUST00000208190.1_intron_4_0_chr7_143524717_r	709	2451	289.2696858	43	167	257.4850299	ENSMUSG00000059119	ENSMUST00000208190.1	9	chr7	143549106	143513582	35524	minus	143527166	143524715	2451	11	2	16	0	0.846153846	1	0.2410081	13	16	2	0.153846154	0	0	
ENSMUST00000208190.1_intron_5_0_chr7_143527312_r	619	2108	293.6432638	113	284	397.8873239	ENSMUSG00000059119	ENSMUST00000208190.1	8	chr7	143549106	143513582	35524	minus	143529418	143527310	2108	14	0	21	0	1	1	0	14	21	0	0	1	0	
ENSMUST00000208190.1_intron_6_0_chr7_143529558_r	685	2753	248.8194697	103	210	490.4761905	ENSMUSG00000059119	ENSMUST00000208190.1	7	chr7	143549106	143513582	35524	minus	143532309	143529556	2753	15	0	21	0	1	1	0	15	21	1	0.0625	0	0	
ENSMUST00000208190.1_intron_7_0_chr7_143532381_r	411	1907	215.5217619	77	202	381.1881188	ENSMUSG00000059119	ENSMUST00000208190.1	6	chr7	143549106	143513582	35524	minus	143534286	143532379	1907	20	3	25	0	0.869565217	1	0.201633862	23	25	1	0.047619048	0	0	
ENSMUST00000208190.1_intron_8_0_chr7_143534418_r	350	1235	283.4008097	77	217	354.8387097	ENSMUSG00000059119	ENSMUST00000208190.1	5	chr7	143549106	143513582	35524	minus	143535651	143534416	1235	22	0	30	0	1	1	0	22	30	0	0	1	0	
ENSMUST00000208190.1_intron_9_0_chr7_143535738_r	48	162	296.2962963	78	227	343.6123348	ENSMUSG00000059119	ENSMUST00000208190.1	4	chr7	143549106	143513582	35524	minus	143535898	143535736	162	20	1	30	0	0.952380952	1	0.070389328	21	30	1	0.047619048	0	0	
ENSMUST00000208616.1_intron_1_0_chr7_28972658_r	640	1493	428.6671132	169	202	836.6336634	ENSMUSG00000053565	ENSMUST00000208616.1	4	chr7	28981864	28972034	9830	minus	28974149	28972656	1493	43	2	11	0	0.955555556	1	0.065588341	45	11	1	0.022727273	0	0	
ENSMUST00000208616.1_intron_2_0_chr7_28974227_r	152	378	402.1164021	61	143	426.5734266	ENSMUSG00000053565	ENSMUST00000208616.1	3	chr7	28981864	28972034	9830	minus	28974603	28974225	378	45	5	13	0	0.9	1	0.152003093	50	13	1	0.02173913	0	0	
ENSMUST00000208616.1_intron_3_0_chr7_28974670_r	564	2533	222.6608764	36	140	257.1428571	ENSMUSG00000053565	ENSMUST00000208616.1	2	chr7	28981864	28972034	9830	minus	28977201	28974668	2533	52	2	15	0	0.962962963	1	0.054447784	54	15	2	0.037037037	0	0	
ENSMUST00000208616.1_intron_4_0_chr7_28977276_r	114	596	191.2751678	32	194	164.9484536	ENSMUSG00000053565	ENSMUST00000208616.1	1	chr7	28981864	28972034	9830	minus	28977870	28977274	596	55	3	12	3	0.948275862	0.8	-0.245306813	58	15	1	0.017857143	0	0	
ENSMUST00000209117.1_intron_3_0_chr7_84632757_r	66	1130	58.40707965	11	208	52.88461538	ENSMUSG00000030629	ENSMUST00000209117.1	1	chr7	84689957	84613765	76192	minus	84633885	84632755	1130	30	2	1	2	0.9375	NA	NA	32	3	0	0	1	0	
ENSMUST00000209469.1_intron_1_0_chr19_5492805_f	246	352	698.8636364	232	383	605.7441253	ENSMUSG00000056201	ENSMUST00000209469.1	1	chr19	5490454	5495201	4747	plus	5492803	5493155	352	12	6	13	8	0.666666667	0.619047619	-0.106915205	18	21	1	0.076923077	0	0	
ENSMUST00000209469.1_intron_2_0_chr19_5493232_f	62	151	410.5960265	1016	1896	535.8649789	ENSMUSG00000056201	ENSMUST00000209469.1	2	chr19	5490454	5495201	4747	plus	5493230	5493381	151	10	0	13	6	1	0.684210526	-0.547487795	10	19	3	0.230769231	0	0	
ENSMUST00000209505.1_intron_1_0_chr7_110069603_f	39	877	44.46978335	30	210	142.8571429	ENSMUSG00000061079	ENSMUST00000209505.1	1	chr7	110061216	110094808	33592	plus	110069601	110070478	877	12	0	11	0	1	1	0	12	11	0	0	1	0	
ENSMUST00000209505.1_intron_2_0_chr7_110070571_f	54	803	67.24782067	12	175	68.57142857	ENSMUSG00000061079	ENSMUST00000209505.1	2	chr7	110061216	110094808	33592	plus	110070569	110071372	803	10	0	8	0	1	1	0	10	8	0	0	1	0	
ENSMUST00000209505.1_intron_3_0_chr7_110071456_f	37	668	55.38922156	10	163	61.34969325	ENSMUSG00000061079	ENSMUST00000209505.1	3	chr7	110061216	110094808	33592	plus	110071454	110072122	668	5	7	2	5	0.416666667	0.285714286	-0.544320517	12	7	0	0	1	0	
ENSMUST00000209505.1_intron_5_0_chr7_110074265_f	113	1378	82.00290276	30	270	111.1111111	ENSMUSG00000061079	ENSMUST00000209505.1	5	chr7	110061216	110094808	33592	plus	110074263	110075641	1378	10	0	5	0	1	1	0	10	5	0	0	1	0	
ENSMUST00000209505.1_intron_6_0_chr7_110075716_f	105	1343	78.183172	17	193	88.08290155	ENSMUSG00000061079	ENSMUST00000209505.1	6	chr7	110061216	110094808	33592	plus	110075714	110077057	1343	10	0	5	0	1	1	0	10	5	0	0	1	0	
ENSMUST00000209505.1_intron_7_0_chr7_110077177_f	270	3093	87.29388943	17	194	87.62886598	ENSMUSG00000061079	ENSMUST00000209505.1	7	chr7	110061216	110094808	33592	plus	110077175	110080268	3093	10	0	4	0	1	NA	NA	10	4	0	0	1	0	
ENSMUST00000209639.1_intron_2_0_chr7_101987812_f	231	2763	83.60477742	31	164	189.0243902	ENSMUSG00000066306	ENSMUST00000209639.1	2	chr7	101934110	101999689	65579	plus	101987810	101990573	2763	32	0	15	0	1	1	0	32	15	0	0	1	0	
ENSMUST00000209639.1_intron_3_0_chr7_101990653_f	84	995	84.42211055	18	161	111.8012422	ENSMUSG00000066306	ENSMUST00000209639.1	3	chr7	101934110	101999689	65579	plus	101990651	101991646	995	26	4	12	2	0.866666667	0.857142857	-0.015941544	30	14	0	0	1	0	
ENSMUST00000209639.1_intron_4_0_chr7_101991729_f	80	911	87.81558727	23	162	141.9753086	ENSMUSG00000066306	ENSMUST00000209639.1	4	chr7	101934110	101999689	65579	plus	101991727	101992638	911	10	39	7	7	0.204081633	0.5	1.292781747	49	14	0	0	1	0	
ENSMUST00000209639.1_intron_5_0_chr7_101992719_f	39	508	76.77165354	26	167	155.6886228	ENSMUSG00000066306	ENSMUST00000209639.1	5	chr7	101934110	101999689	65579	plus	101992717	101993225	508	39	10	11	4	0.795918367	0.733333333	-0.118151351	49	15	0	0	1	0	
ENSMUST00000209885.1_intron_9_0_chr8_13373103_f	422	744	567.2043011	142	244	581.9672131	ENSMUSG00000038482	ENSMUST00000209885.1	9	chr8	13338750	13378448	39698	plus	13373101	13373845	744	10	0	6	0	1	1	0	10	6	0	0	1	0	
ENSMUST00000209892.1_intron_1_0_chr7_141469346_f	64	122	524.5901639	226	281	804.2704626	ENSMUSG00000025510	ENSMUST00000209892.1	1	chr7	141467421	141470459	3038	plus	141469344	141469466	122	9	2	13	0	0.818181818	1	0.289506618	11	13	0	0	1	0	
ENSMUST00000210309.1_intron_10_0_chr7_112074810_f	178	2984	59.65147453	36	319	112.8526646	ENSMUSG00000059263	ENSMUST00000210309.1	10	chr7	112023564	112111661	88097	plus	112074808	112077792	2984	9	2	1	0	0.818181818	NA	NA	11	1	1	0.1	0	0	
ENSMUST00000210309.1_intron_4_0_chr7_112056614_f	145	2360	61.44067797	31	234	132.4786325	ENSMUSG00000059263	ENSMUST00000210309.1	4	chr7	112023564	112111661	88097	plus	112056612	112058972	2360	9	1	6	1	0.9	0.857142857	-0.070389328	10	7	0	0	1	0	
ENSMUST00000210309.1_intron_5_0_chr7_112059069_f	311	4179	74.41971764	14	241	58.09128631	ENSMUSG00000059263	ENSMUST00000210309.1	5	chr7	112023564	112111661	88097	plus	112059067	112063246	4179	8	2	7	0	0.8	1	0.321928095	10	7	0	0	1	0	
ENSMUST00000210309.1_intron_6_0_chr7_112063392_f	56	975	57.43589744	12	224	53.57142857	ENSMUSG00000059263	ENSMUST00000210309.1	6	chr7	112023564	112111661	88097	plus	112063390	112064365	975	8	4	6	0	0.666666667	1	0.5849625	12	6	1	0.111111111	0	0	
ENSMUST00000210309.1_intron_8_0_chr7_112067235_f	676	7239	93.38306396	20	244	81.96721311	ENSMUSG00000059263	ENSMUST00000210309.1	8	chr7	112023564	112111661	88097	plus	112067233	112074472	7239	10	0	3	0	1	NA	NA	10	3	1	0.090909091	0	0	
ENSMUST00000210309.1_intron_9_0_chr7_112074568_f	5	91	54.94505495	24	247	97.1659919	ENSMUSG00000059263	ENSMUST00000210309.1	9	chr7	112023564	112111661	88097	plus	112074566	112074657	91	10	0	3	0	1	NA	NA	10	3	0	0	1	0	
ENSMUST00000210640.1_intron_1_0_chr7_45718140_f	5616	1115	5036.7713	3872	2077	1864.227251	ENSMUSG00000059070	ENSMUST00000210640.1	1	chr7	45715456	45720836	5380	plus	45718138	45719253	1115	64	2	24	0	0.96969697	1	0.044394119	66	24	0	0	1	0	
ENSMUST00000210640.1_intron_2_0_chr7_45719340_f	404	191	2115.183246	390	193	2020.725389	ENSMUSG00000059070	ENSMUST00000210640.1	2	chr7	45715456	45720836	5380	plus	45719338	45719529	191	71	0	23	0	1	1	0	71	23	0	0	1	0	
ENSMUST00000210640.1_intron_3_0_chr7_45719637_f	380	285	1333.333333	300	205	1463.414634	ENSMUSG00000059070	ENSMUST00000210640.1	3	chr7	45715456	45720836	5380	plus	45719635	45719920	285	59	1	20	0	0.983333333	1	0.024247547	60	20	0	0	1	0	
ENSMUST00000210640.1_intron_4_0_chr7_45720019_f	304	277	1097.472924	317	291	1089.347079	ENSMUSG00000059070	ENSMUST00000210640.1	4	chr7	45715456	45720836	5380	plus	45720017	45720294	277	46	0	20	0	1	1	0	46	20	0	0	1	0	
ENSMUST00000210640.1_intron_5_0_chr7_45720488_f	372	228	1631.578947	423	315	1342.857143	ENSMUSG00000059070	ENSMUST00000210640.1	5	chr7	45715456	45720836	5380	plus	45720486	45720714	228	31	0	9	0	1	1	0	31	9	1	0.03125	0	0	
ENSMUST00000211238.1_intron_0_0_chr7_135704796_r	956	816	1171.568627	626	334	1874.251497	ENSMUSG00000031004	ENSMUST00000211238.1	3	chr7	135710911	135704635	6276	minus	135705610	135704794	816	11	9	7	3	0.55	0.7	0.347923303	20	10	5	0.3125	0	0	
ENSMUST00000211238.1_intron_1_0_chr7_135705786_r	1929	1577	1223.208624	319	300	1063.333333	ENSMUSG00000031004	ENSMUST00000211238.1	2	chr7	135710911	135704635	6276	minus	135707361	135705784	1577	10	8	7	5	0.555555556	0.583333333	0.070389327	18	12	4	0.285714286	0	0	
ENSMUST00000211332.1_intron_2_0_chr8_78525299_f	415	5786	71.72485309	20	211	94.78672986	ENSMUSG00000031684	ENSMUST00000211332.1	2	chr8	78509345	78712757	203412	plus	78525297	78531083	5786	12	0	2	0	1	NA	NA	12	2	0	0	1	0	
ENSMUST00000211624.1_intron_0_0_chr7_140854624_r	23	143	160.8391608	50	307	162.8664495	ENSMUSG00000025484	ENSMUST00000211624.1	4	chr7	140857362	140854371	2991	minus	140854765	140854622	143	6	6	5	14	0.5	0.263157895	-0.925999419	12	19	1	0.142857143	0	0	
ENSMUST00000211624.1_intron_1_0_chr7_140854822_r	43	254	169.2913386	61	147	414.9659864	ENSMUSG00000025484	ENSMUST00000211624.1	3	chr7	140857362	140854371	2991	minus	140855074	140854820	254	3	17	5	12	0.15	0.294117647	0.971430848	20	17	0	0	1	0	
ENSMUST00000211688.1_intron_13_0_chr8_25752291_r	56	659	84.97723824	96	415	231.3253012	ENSMUSG00000061313	ENSMUST00000211688.1	1	chr8	25754596	25727317	27279	minus	25752948	25752289	659	6	4	2	0	0.6	NA	NA	10	2	0	0	1	0	
ENSMUST00000211887.1_intron_0_0_chr8_95720486_r	56	159	352.2012579	321	1161	276.4857881	ENSMUSG00000036550	ENSMUST00000211887.1	47	chr8	95807464	95719457	88007	minus	95720643	95720484	159	7	4	1	2	0.636363636	NA	NA	11	3	0	0	1	0	
ENSMUST00000211887.1_intron_10_0_chr8_95733324_r	150	657	228.3105023	86	400	215	ENSMUSG00000036550	ENSMUST00000211887.1	37	chr8	95807464	95719457	88007	minus	95733979	95733322	657	7	4	7	0	0.636363636	1	0.652076697	11	7	0	0	1	0	
