Gene.ID	Intron_Counts	Intron_Length	Intron_Counts_Norm	Exon_Only_Counts	Exon_Length	Exon_Only_Counts_Norm	Intron_Div_Flanking_Exons	ENSUMG	txid	intron_num	Chromosome	Gene.Start	Gene.End	Gene_Length	Strand	FiveSS	ThreeSS	Intron_Size	Uninduced_spliced	Uninduced_unspliced	Induced_spliced	Induced_unspliced	Unind_splice_eff	Induc_splice_eff	Log2_FC.DMSO.splice.eff..Untreated.splice.eff.	LRS_Counts_Unind	LRS_Counts_Induced	Untreated_Int_Count	Untreated_NIC	NIC.0_Yes.1	Intron_within_750nt_TSS_Yes.1
ENSMUST00000155998.1_intron_11_0_chr11_72749529_f	10169	553	18388.78843	632140.4	326	1939080.982	0.009483249	ENSMUSG00000020790	ENSMUST00000155998.1	11	chr11	72690005	72772146	82141	plus	72749527	72750080	553	24	14	18	3	0.631578947	0.857142857	0.440572592	38	21	3	0.111111111	0	0
ENSMUST00000155998.1_intron_12_0_chr11_72750179_f	16170	224	72187.5	578106.2	251	2303211.952	0.0313421	ENSMUSG00000020790	ENSMUST00000155998.1	12	chr11	72690005	72772146	82141	plus	72750177	72750401	224	26	8	18	6	0.764705882	0.75	-0.028014376	34	24	4	0.133333333	0	0
ENSMUST00000155998.1_intron_13_0_chr11_72750555_f	19414.0004	1512	12839.94735	715571.9	321	2229195.95	0.005759901	ENSMUSG00000020790	ENSMUST00000155998.1	13	chr11	72690005	72772146	82141	plus	72750553	72752065	1512	27	5	20	4	0.84375	0.833333333	-0.017921908	32	24	3	0.1	0	0
ENSMUST00000155998.1_intron_14_0_chr11_72752234_f	31550.498	1368	23063.22953	527181.101	286	1843290.563	0.012511988	ENSMUSG00000020790	ENSMUST00000155998.1	14	chr11	72690005	72772146	82141	plus	72752232	72753600	1368	22	8	20	2	0.733333333	0.909090909	0.309955454	30	22	0	0	1	0
ENSMUST00000155998.1_intron_15_0_chr11_72753719_f	23711.25	620	38243.95161	589682.05	274	2152124.27	0.017770327	ENSMUSG00000020790	ENSMUST00000155998.1	15	chr11	72690005	72772146	82141	plus	72753717	72754337	620	22	13	18	3	0.628571429	0.857142857	0.447458976	35	21	1	0.043478261	0	0
ENSMUST00000155998.1_intron_16_0_chr11_72754494_f	16077	1198	13419.86644	851345.6	356	2391420.225	0.005611672	ENSMUSG00000020790	ENSMUST00000155998.1	16	chr11	72690005	72772146	82141	plus	72754492	72755690	1198	29	3	21	1	0.90625	0.954545455	0.074904809	32	22	0	0	1	0
ENSMUST00000155998.1_intron_17_0_chr11_72755891_f	47702.5	1404	33976.1396	786026.7	376	2090496.543	0.016252665	ENSMUSG00000020790	ENSMUST00000155998.1	17	chr11	72690005	72772146	82141	plus	72755889	72757293	1404	22	6	16	5	0.785714286	0.761904762	-0.04439412	28	21	0	0	1	0
ENSMUST00000155998.1_intron_18_0_chr11_72757470_f	18488.17	985	18769.71574	636699.43	323	1971205.666	0.009521947	ENSMUSG00000020790	ENSMUST00000155998.1	18	chr11	72690005	72772146	82141	plus	72757468	72758453	985	22	2	16	4	0.916666667	0.8	-0.196397213	24	20	3	0.12	0	0
ENSMUST00000155998.1_intron_19_0_chr11_72758601_f	38380	1317	29141.98937	470725.9	237	1986185.232	0.014672342	ENSMUSG00000020790	ENSMUST00000155998.1	19	chr11	72690005	72772146	82141	plus	72758599	72759916	1317	20	6	13	3	0.769230769	0.8125	0.078951342	26	16	2	0.090909091	0	0
ENSMUST00000155998.1_intron_2_0_chr11_72714484_f	2787.6949	8146	342.216413	46564.5001	253	184049.4075	0.001859373	ENSMUSG00000020790	ENSMUST00000155998.1	2	chr11	72690005	72772146	82141	plus	72714482	72722628	8146	19	0	24	0	1	1	0	19	24	0	0	1	0
ENSMUST00000155998.1_intron_20_0_chr11_72760007_f	5039	235	21442.55319	367331.5	214	1716502.336	0.012492003	ENSMUSG00000020790	ENSMUST00000155998.1	20	chr11	72690005	72772146	82141	plus	72760005	72760240	235	20	7	11	2	0.740740741	0.846153846	0.191951307	27	13	1	0.047619048	0	0
ENSMUST00000155998.1_intron_21_0_chr11_72760365_f	26578.334	1000	26578.334	476606.499	270	1765209.256	0.015056761	ENSMUSG00000020790	ENSMUST00000155998.1	21	chr11	72690005	72772146	82141	plus	72760363	72761363	1000	20	4	9	2	0.833333333	0.818181818	-0.026472211	24	11	2	0.090909091	0	0
ENSMUST00000155998.1_intron_22_0_chr11_72761510_f	46082.7	3269	14096.87978	405628.5	236	1718764.831	0.00820175	ENSMUSG00000020790	ENSMUST00000155998.1	22	chr11	72690005	72772146	82141	plus	72761508	72764777	3269	12	0	8	2	1	0.8	-0.321928095	12	10	0	0	1	0
ENSMUST00000155998.1_intron_23_0_chr11_72764868_f	13297.54	2647	5023.626746	4571388.376	4723	967899.2962	0.005190237	ENSMUSG00000020790	ENSMUST00000155998.1	23	chr11	72690005	72772146	82141	plus	72764866	72767513	2647	11	2	7	0	0.846153846	1	0.2410081	13	7	1	0.083333333	0	0
ENSMUST00000155998.1_intron_3_0_chr11_72722764_f	3005.6	5999	501.0168361	51463.5001	258	199470.9306	0.002511729	ENSMUSG00000020790	ENSMUST00000155998.1	3	chr11	72690005	72772146	82141	plus	72722762	72728761	5999	15	2	17	1	0.882352941	0.944444444	0.098110086	17	18	1	0.0625	0	0
ENSMUST00000155998.1_intron_4_0_chr11_72728885_f	1264.975	1589	796.0824418	47930	272	176213.2353	0.004517722	ENSMUSG00000020790	ENSMUST00000155998.1	4	chr11	72690005	72772146	82141	plus	72728883	72730472	1589	16	0	18	1	1	0.947368421	-0.078002512	16	19	0	0	1	0
ENSMUST00000155998.1_intron_5_0_chr11_72730622_f	818.5	1628	502.7641278	51476.17	314	163936.8471	0.003066816	ENSMUSG00000020790	ENSMUST00000155998.1	5	chr11	72690005	72772146	82141	plus	72730620	72732248	1628	13	0	13	0	1	1	0	13	13	0	0	1	0
ENSMUST00000155998.1_intron_6_0_chr11_72732414_f	192875.081	5840	33026.55497	478274.618	369	1296137.176	0.025480756	ENSMUSG00000020790	ENSMUST00000155998.1	6	chr11	72690005	72772146	82141	plus	72732412	72738252	5840	4	17	8	9	0.19047619	0.470588235	1.304854585	21	17	1	0.2	0	0
ENSMUST00000155998.1_intron_7_0_chr11_72738457_f	37316.09	1534	24326.00391	621126.11	272	2283551.875	0.010652705	ENSMUSG00000020790	ENSMUST00000155998.1	7	chr11	72690005	72772146	82141	plus	72738455	72739989	1534	29	6	12	4	0.828571429	0.75	-0.143735478	35	16	0	0	1	0
ENSMUST00000155998.1_intron_8_0_chr11_72740058_f	18875.99	346	54554.88439	609846.61	267	2284069.7	0.023884947	ENSMUSG00000020790	ENSMUST00000155998.1	8	chr11	72690005	72772146	82141	plus	72740056	72740402	346	25	6	13	0	0.806451613	1	0.31034012	31	13	4	0.137931034	0	0
ENSMUST00000155998.1_intron_9_0_chr11_72740602_f	65119.563	6256	10409.13731	644956.439	296	2178906.889	0.004777229	ENSMUSG00000020790	ENSMUST00000155998.1	9	chr11	72690005	72772146	82141	plus	72740600	72746856	6256	20	1	16	0	0.952380952	1	0.070389328	21	16	1	0.047619048	0	0
ENSMUST00000156380.3_intron_1_0_chr8_3622429_f	3811.5	166	22960.84337	106438.5	118	902021.1864	0.025454883	ENSMUSG00000087687	ENSMUST00000156380.3	1	chr8	3621550	3624235	2685	plus	3622427	3622593	166	14	2	2	1	0.875	NA	NA	16	3	1	0.066666667	0	0
ENSMUST00000156380.3_intron_2_0_chr8_3622626_f	4917.33313	600	8195.555217	114627.5001	1043	109901.7259	0.07457167	ENSMUSG00000087687	ENSMUST00000156380.3	2	chr8	3621550	3624235	2685	plus	3622624	3623224	600	14	1	3	0	0.933333333	NA	NA	15	3	1	0.066666667	0	0
ENSMUST00000156547.7_intron_5_0_chr13_91664178_f	771	5500	140.1818182	10894	125	87152	0.001608475	ENSMUSG00000003992	ENSMUST00000156547.7	5	chr13	91460282	91688866	228584	plus	91664176	91669676	5500	10	1	12	0	0.909090909	1	0.137503524	11	12	0	0	1	0
ENSMUST00000156547.7_intron_6_0_chr13_91669743_f	265	653	405.8192956	13102	136	96338.23529	0.004212443	ENSMUSG00000003992	ENSMUST00000156547.7	6	chr13	91460282	91688866	228584	plus	91669741	91670394	653	11	1	12	0	0.916666667	1	0.125530882	12	12	0	0	1	0
ENSMUST00000156547.7_intron_7_0_chr13_91670465_f	1437.2	4595	312.7747552	13097.67	137	95603.43066	0.003271585	ENSMUSG00000003992	ENSMUST00000156547.7	7	chr13	91460282	91688866	228584	plus	91670463	91675058	4595	8	2	7	5	0.8	0.583333333	-0.455679484	10	12	1	0.111111111	0	0
ENSMUST00000156570.7_intron_1_0_chr17_71215165_f	2665.56326	6892	386.7619356	55980.99997	295	189766.1016	0.002038098	ENSMUSG00000024052	ENSMUST00000156570.7	1	chr17	71183555	71232306	48751	plus	71215163	71222055	6892	10	3	6	0	0.769230769	1	0.378511624	13	6	0	0	1	0
ENSMUST00000156570.7_intron_2_0_chr17_71222151_f	1241.99289	2791	444.999244	46695.5	396	117917.9293	0.003773805	ENSMUSG00000024052	ENSMUST00000156570.7	2	chr17	71183555	71232306	48751	plus	71222149	71224940	2791	11	0	6	0	1	1	0	11	6	1	0.083333333	0	0
ENSMUST00000156570.7_intron_3_0_chr17_71225242_f	1362.23603	4068	334.8662807	52193.50014	408	127925.2454	0.002617672	ENSMUSG00000024052	ENSMUST00000156570.7	3	chr17	71183555	71232306	48751	plus	71225240	71229308	4068	10	5	4	0	0.666666667	NA	NA	15	4	2	0.166666667	0	0
ENSMUST00000156570.7_intron_4_0_chr17_71229416_f	1425.7	858	1661.655012	38216.8	230	166160	0.010000331	ENSMUSG00000024052	ENSMUST00000156570.7	4	chr17	71183555	71232306	48751	plus	71229414	71230272	858	11	6	4	2	0.647058824	0.666666667	0.043068721	17	6	1	0.083333333	0	0
ENSMUST00000156570.7_intron_5_0_chr17_71230396_f	631	789	799.7465146	65909.2	459	143593.0283	0.005569536	ENSMUSG00000024052	ENSMUST00000156570.7	5	chr17	71183555	71232306	48751	plus	71230394	71231183	789	14	4	5	4	0.777777778	0.555555556	-0.485426828	18	9	0	0	1	0
ENSMUST00000156623.7_intron_10_0_chr2_174345780_f	7450.5	212	35143.86792	461426.91	197	2342268.579	0.015004201	ENSMUSG00000027523	ENSMUST00000156623.7	10	chr2	174327698	174346502	18804	plus	174345778	174345990	212	13	4	5	0	0.764705882	1	0.387023124	17	5	2	0.133333333	0	0
ENSMUST00000156623.7_intron_11_0_chr2_174346058_f	9455.5	186	50836.02151	815589.8	327	2494158.41	0.020382034	ENSMUSG00000027523	ENSMUST00000156623.7	11	chr2	174327698	174346502	18804	plus	174346056	174346242	186	10	6	4	0	0.625	NA	NA	16	4	1	0.090909091	0	0
ENSMUST00000156623.7_intron_3_0_chr2_174336792_f	10106.6514	4863	2078.275015	203100.1997	98	2072451.017	0.00100281	ENSMUSG00000027523	ENSMUST00000156623.7	3	chr2	174327698	174346502	18804	plus	174336790	174341653	4863	6	4	2	1	0.6	NA	NA	10	3	0	0	1	0
ENSMUST00000156623.7_intron_4_0_chr2_174341708_f	6396.19524	104	61501.87731	419840.31	173	2426822.601	0.025342552	ENSMUSG00000027523	ENSMUST00000156623.7	4	chr2	174327698	174346502	18804	plus	174341706	174341810	104	14	2	3	0	0.875	NA	NA	16	3	0	0	1	0
ENSMUST00000156623.7_intron_5_0_chr2_174341930_f	9321.9167	1272	7328.550865	562678.8	216	2604994.444	0.002813269	ENSMUSG00000027523	ENSMUST00000156623.7	5	chr2	174327698	174346502	18804	plus	174341928	174343200	1272	12	2	2	0	0.857142857	NA	NA	14	2	1	0.076923077	0	0
ENSMUST00000156623.7_intron_6_0_chr2_174343298_f	10340.6667	1779	5812.628836	402027.8	151	2662435.762	0.0021832	ENSMUSG00000027523	ENSMUST00000156623.7	6	chr2	174327698	174346502	18804	plus	174343296	174345075	1779	13	10	4	0	0.565217391	NA	NA	23	4	0	0	1	0
ENSMUST00000156623.7_intron_7_0_chr2_174345130_f	6726.5	100	67265	303546.3	127	2390128.346	0.02814284	ENSMUSG00000027523	ENSMUST00000156623.7	7	chr2	174327698	174346502	18804	plus	174345128	174345228	100	15	9	3	0	0.625	NA	NA	24	3	2	0.117647059	0	0
ENSMUST00000156623.7_intron_8_0_chr2_174345302_f	7870.4	83	94824.09639	574443.09	252	2279536.071	0.04159798	ENSMUSG00000027523	ENSMUST00000156623.7	8	chr2	174327698	174346502	18804	plus	174345300	174345383	83	15	11	4	1	0.576923077	0.8	0.471621027	26	5	0	0	1	0
ENSMUST00000156623.7_intron_9_0_chr2_174345563_f	6251.74	88	71042.5	688396.11	309	2227819.126	0.03188881	ENSMUSG00000027523	ENSMUST00000156623.7	9	chr2	174327698	174346502	18804	plus	174345561	174345649	88	17	4	5	0	0.80952381	1	0.304854581	21	5	1	0.055555556	0	0
ENSMUST00000156687.7_intron_1_0_chr1_34861918_f	727.366656	1090	667.3088587	37987	196	193811.2245	0.003443087	ENSMUSG00000026123	ENSMUST00000156687.7	1	chr1	34849975	34873956	23981	plus	34861916	34863006	1090	11	0	10	0	1	1	0	11	10	0	0	1	0
ENSMUST00000156859.2_intron_17_0_chr5_30147417_r	4035.333333	565	7142.18289	131836	111	1187711.712	0.006013398	ENSMUSG00000025745	ENSMUST00000156859.2	1	chr5	30155162	30118303	36859	minus	30147980	30147415	565	10	0	3	0	1	NA	NA	10	3	0	0	1	0
ENSMUST00000156898.4_intron_1_0_chr6_113380845_f	13408	1120	11971.42857	446198	229	1948462.882	0.006144037	ENSMUSG00000079426	ENSMUST00000156898.4	1	chr6	113378114	113390448	12334	plus	113380843	113381963	1120	22	2	15	3	0.916666667	0.833333333	-0.137503524	24	18	0	0	1	0
ENSMUST00000156898.4_intron_2_0_chr6_113382075_f	11004.4035	2009	5477.552763	404996.8	206	1966003.883	0.002786135	ENSMUSG00000079426	ENSMUST00000156898.4	2	chr6	113378114	113390448	12334	plus	113382073	113384082	2009	16	0	18	2	1	0.9	-0.152003093	16	20	1	0.058823529	0	0
ENSMUST00000156898.4_intron_3_0_chr6_113384178_f	10075.76	1314	7668.006088	538994.34	265	2033940.906	0.003770024	ENSMUSG00000079426	ENSMUST00000156898.4	3	chr6	113378114	113390448	12334	plus	113384176	113385490	1314	14	2	15	0	0.875	1	0.192645078	16	15	1	0.066666667	0	0
ENSMUST00000159064.7_intron_2_0_chr3_90053120_f	4311.89998	390	11056.15379	294316.5267	320	919739.146	0.012020967	ENSMUSG00000027942	ENSMUST00000159064.7	2	chr3	90051635	90062018	10383	plus	90053118	90053508	390	31	6	42	2	0.837837838	0.954545455	0.188142859	37	44	1	0.03125	0	0
ENSMUST00000159064.7_intron_3_0_chr3_90053610_f	6410.4452	2599	2466.504502	181147.187	218	830950.3991	0.002968293	ENSMUSG00000027942	ENSMUST00000159064.7	3	chr3	90051635	90062018	10383	plus	90053608	90056207	2599	26	0	37	1	1	0.973684211	-0.038474148	26	38	0	0	1	0
ENSMUST00000159064.7_intron_4_0_chr3_90056325_f	2654.003	206	12883.50971	134339.594	170	790232.9059	0.016303434	ENSMUSG00000027942	ENSMUST00000159064.7	4	chr3	90051635	90062018	10383	plus	90056323	90056529	206	26	0	36	0	1	1	0	26	36	1	0.037037037	0	0
ENSMUST00000159064.7_intron_5_0_chr3_90056583_f	3937.3	1904	2067.909664	194038.7	219	886021.4612	0.002333927	ENSMUSG00000027942	ENSMUST00000159064.7	5	chr3	90051635	90062018	10383	plus	90056581	90058485	1904	26	0	35	0	1	1	0	26	35	0	0	1	0
ENSMUST00000159064.7_intron_6_0_chr3_90058652_f	4135.51	92	44951.19565	225636.674	224	1007306.58	0.044625138	ENSMUSG00000027942	ENSMUST00000159064.7	6	chr3	90051635	90062018	10383	plus	90058650	90058742	92	18	4	32	4	0.818181818	0.888888889	0.119581616	22	36	3	0.142857143	0	0
ENSMUST00000159064.7_intron_7_0_chr3_90058801_f	40883.5959	2839	14400.70303	456312.9094	438	1041810.295	0.013822769	ENSMUSG00000027942	ENSMUST00000159064.7	7	chr3	90051635	90062018	10383	plus	90058799	90061638	2839	18	1	28	0	0.947368421	1	0.078002512	19	28	1	0.052631579	0	0
ENSMUST00000159086.9_intron_0_0_chr17_32776009_r	848.25	1150	737.6086957	453507.616	10572	42897.05032	0.017194858	ENSMUSG00000024298	ENSMUST00000159086.9	2	chr17	32788287	32765495	22792	minus	32777157	32776007	1150	65	3	30	2	0.955882353	0.9375	-0.028014376	68	32	1	0.015151515	0	0
ENSMUST00000159086.9_intron_1_0_chr17_32777218_r	462	185	2497.297297	26650.5	186	143282.2581	0.017429215	ENSMUSG00000024298	ENSMUST00000159086.9	1	chr17	32788287	32765495	22792	minus	32777401	32777216	185	67	3	31	2	0.957142857	0.939393939	-0.027003982	70	33	0	0	1	0
ENSMUST00000159569.8_intron_0_0_chr9_20438661_r	2358.47141	863	2732.87533	1708251.75	10293	165962.4745	0.016466827	ENSMUSG00000063108	ENSMUST00000159569.8	8	chr9	20460160	20428448	31712	minus	20439522	20438659	863	8	3	13	0	0.727272727	1	0.459431619	11	13	0	0	1	0
ENSMUST00000159569.8_intron_6_0_chr9_20444986_r	2131.5	762	2797.244094	94121.5	242	388931.8182	0.007192119	ENSMUSG00000063108	ENSMUST00000159569.8	2	chr9	20460160	20428448	31712	minus	20445746	20444984	762	11	0	26	0	1	1	0	11	26	2	0.153846154	0	0
ENSMUST00000159899.7_intron_1_0_chr3_152717116_f	1175.509527	5371	218.8623212	31858	144	221236.1111	0.00098927	ENSMUSG00000039047	ENSMUST00000159899.7	1	chr3	152714099	152789026	74927	plus	152717114	152722485	5371	12	0	10	0	1	1	0	12	10	0	0	1	0
ENSMUST00000159899.7_intron_3_0_chr3_152738322_f	503.45	1809	278.3029298	38775.5	246	157623.9837	0.001765613	ENSMUSG00000039047	ENSMUST00000159899.7	3	chr3	152714099	152789026	74927	plus	152738320	152740129	1809	10	0	8	0	1	1	0	10	8	1	0.090909091	0	0
ENSMUST00000159949.7_intron_1_0_chr15_76587862_f	389.6	1209	322.2497932	22513.323	252	89338.58333	0.003607062	ENSMUSG00000022550	ENSMUST00000159949.7	1	chr15	76576404	76591823	15419	plus	76587860	76589069	1209	11	0	10	0	1	1	0	11	10	1	0.083333333	0	0
ENSMUST00000160027.7_intron_1_0_chr12_70978816_f	22961.17	4505	5096.81909	489844.13	205	2389483.561	0.002133021	ENSMUSG00000060073	ENSMUST00000160027.7	1	chr12	70974620	70996347	21727	plus	70978814	70983319	4505	24	1	9	1	0.96	0.9	-0.093109404	25	10	1	0.04	0	0
ENSMUST00000160027.7_intron_2_0_chr12_70983443_f	11010.5	1052	10466.25475	512063.1	224	2285995.982	0.004578422	ENSMUSG00000060073	ENSMUST00000160027.7	2	chr12	70974620	70996347	21727	plus	70983441	70984493	1052	20	0	13	1	1	0.928571429	-0.106915204	20	14	0	0	1	0
ENSMUST00000160027.7_intron_3_0_chr12_70984595_f	11812.32	79	149523.038	420112.71	174	2414440.862	0.06192864	ENSMUSG00000060073	ENSMUST00000160027.7	3	chr12	70974620	70996347	21727	plus	70984593	70984672	79	11	10	8	2	0.523809524	0.8	0.610957709	21	10	1	0.083333333	0	0
ENSMUST00000160027.7_intron_4_0_chr12_70984746_f	20683.95	2119	9761.184521	367191.05	145	2532352.069	0.003854592	ENSMUSG00000060073	ENSMUST00000160027.7	4	chr12	70974620	70996347	21727	plus	70984744	70986863	2119	12	1	8	0	0.923076923	1	0.115477218	13	8	1	0.076923077	0	0
ENSMUST00000160027.7_intron_5_0_chr12_70986936_f	9731.2638	1490	6531.04953	328653.75	137	2398932.482	0.002722482	ENSMUSG00000060073	ENSMUST00000160027.7	5	chr12	70974620	70996347	21727	plus	70986934	70988424	1490	12	0	7	0	1	1	0	12	7	0	0	1	0
ENSMUST00000160027.7_intron_6_0_chr12_70988490_f	9459.49	1997	4736.850275	241884.72	111	2179141.622	0.002173723	ENSMUSG00000060073	ENSMUST00000160027.7	6	chr12	70974620	70996347	21727	plus	70988488	70990485	1997	10	0	5	0	1	1	0	10	5	1	0.090909091	0	0
ENSMUST00000160180.7_intron_1_0_chr18_84871634_f	2484.83333	1508	1647.76746	109925.8	157	700164.3312	0.002353401	ENSMUSG00000024646	ENSMUST00000160180.7	1	chr18	84851337	84880401	29064	plus	84871632	84873140	1508	29	0	12	0	1	1	0	29	12	3	0.09375	0	0
ENSMUST00000160180.7_intron_2_0_chr18_84873170_f	9466.0082	4659	2031.768234	41770.9997	63	663031.7413	0.00306436	ENSMUSG00000024646	ENSMUST00000160180.7	2	chr18	84851337	84880401	29064	plus	84873168	84877827	4659	26	0	3	0	1	NA	NA	26	3	2	0.071428571	0	0
ENSMUST00000160180.7_intron_3_0_chr18_84877862_f	3048.75	1643	1855.599513	149809.17	932	160739.4528	0.011544145	ENSMUSG00000024646	ENSMUST00000160180.7	3	chr18	84851337	84880401	29064	plus	84877860	84879503	1643	26	0	3	0	1	NA	NA	26	3	0	0	1	0
ENSMUST00000160399.7_intron_1_0_chr10_29317723_f	571.33334	4554	125.4574747	54193	357	151801.1204	0.000826459	ENSMUSG00000019883	ENSMUST00000160399.7	1	chr10	29313165	29345560	32395	plus	29317721	29322275	4554	10	0	1	0	1	NA	NA	10	1	0	0	1	0
ENSMUST00000160708.7_intron_1_0_chr8_3632270_f	1950.9	232	8409.051724	65087.17	130	500670.5385	0.016795579	ENSMUSG00000004626	ENSMUST00000160708.7	1	chr8	3630954	3643644	12690	plus	3632268	3632500	232	27	3	18	4	0.9	0.818181818	-0.137503524	30	22	0	0	1	0
ENSMUST00000160708.7_intron_10_0_chr8_3636239_f	1167	119	9806.722689	42311.5	122	346815.5738	0.028276477	ENSMUSG00000004626	ENSMUST00000160708.7	10	chr8	3630954	3643644	12690	plus	3636237	3636356	119	14	2	17	0	0.875	1	0.192645078	16	17	0	0	1	0
ENSMUST00000160708.7_intron_11_0_chr8_3636422_f	1638.5	74	22141.89189	49876.5	145	343975.8621	0.064370482	ENSMUSG00000004626	ENSMUST00000160708.7	11	chr8	3630954	3643644	12690	plus	3636420	3636494	74	12	0	11	7	1	0.611111111	-0.710493383	12	18	2	0.142857143	0	0
ENSMUST00000160708.7_intron_12_0_chr8_3636575_f	1677.33333	543	3089.011657	104166	218	477825.6881	0.006464725	ENSMUSG00000004626	ENSMUST00000160708.7	12	chr8	3630954	3643644	12690	plus	3636573	3637116	543	13	0	14	1	1	0.933333333	-0.099535674	13	15	0	0	1	0
ENSMUST00000160708.7_intron_13_0_chr8_3637255_f	2471.83337	2255	1096.156705	128583	247	520578.9474	0.002105649	ENSMUSG00000004626	ENSMUST00000160708.7	13	chr8	3630954	3643644	12690	plus	3637253	3639508	2255	12	0	16	0	1	1	0	12	16	1	0.076923077	0	0
ENSMUST00000160708.7_intron_2_0_chr8_3632582_f	3004	711	4225.035162	80194.67	157	510794.0764	0.008271504	ENSMUSG00000004626	ENSMUST00000160708.7	2	chr8	3630954	3643644	12690	plus	3632580	3633291	711	28	5	17	4	0.848484848	0.80952381	-0.067815383	33	21	0	0	1	0
ENSMUST00000160708.7_intron_3_0_chr8_3633368_f	1414.5	482	2934.647303	64967	154	421863.6364	0.006956388	ENSMUSG00000004626	ENSMUST00000160708.7	3	chr8	3630954	3643644	12690	plus	3633366	3633848	482	29	2	20	1	0.935483871	0.952380952	0.025825987	31	21	2	0.064516129	0	0
ENSMUST00000160708.7_intron_4_0_chr8_3633927_f	1209.9	95	12735.78947	64326	181	355392.2652	0.035835866	ENSMUSG00000004626	ENSMUST00000160708.7	4	chr8	3630954	3643644	12690	plus	3633925	3634020	95	25	6	16	2	0.806451613	0.888888889	0.140415119	31	18	1	0.038461538	0	0
ENSMUST00000160708.7_intron_5_0_chr8_3634124_f	3190.5	353	9038.243626	91395.66	251	364126.1355	0.024821738	ENSMUSG00000004626	ENSMUST00000160708.7	5	chr8	3630954	3643644	12690	plus	3634122	3634475	353	14	11	11	3	0.56	0.785714286	0.488577964	25	14	1	0.066666667	0	0
ENSMUST00000160708.7_intron_6_0_chr8_3634624_f	8935.1	824	10843.56796	85094.16	232	366785.1724	0.029563812	ENSMUSG00000004626	ENSMUST00000160708.7	6	chr8	3630954	3643644	12690	plus	3634622	3635446	824	13	5	10	6	0.722222222	0.625	-0.208586621	18	16	0	0	1	0
ENSMUST00000160708.7_intron_7_0_chr8_3635531_f	1106.5	87	12718.3908	71350.5	214	333413.5514	0.038145992	ENSMUSG00000004626	ENSMUST00000160708.7	7	chr8	3630954	3643644	12690	plus	3635529	3635616	87	18	0	18	0	1	1	0	18	18	0	0	1	0
ENSMUST00000160708.7_intron_8_0_chr8_3635747_f	1041	87	11965.51724	89287.5	237	376740.5063	0.031760634	ENSMUSG00000004626	ENSMUST00000160708.7	8	chr8	3630954	3643644	12690	plus	3635745	3635832	87	16	0	17	0	1	1	0	16	17	0	0	1	0
ENSMUST00000160708.7_intron_9_0_chr8_3635940_f	1721.6	243	7084.773663	68316.5	164	416564.0244	0.017007646	ENSMUSG00000004626	ENSMUST00000160708.7	9	chr8	3630954	3643644	12690	plus	3635938	3636181	243	13	5	16	0	0.722222222	1	0.469485284	18	16	0	0	1	0
ENSMUST00000161023.7_intron_1_0_chr12_87447623_f	11058.7772	1672	6614.101196	347860.6	165	2108246.061	0.003137253	ENSMUSG00000021040	ENSMUST00000161023.7	1	chr12	87443895	87452206	8311	plus	87447621	87449293	1672	15	1	6	0	0.9375	1	0.093109404	16	6	0	0	1	0
ENSMUST00000161046.8_intron_16_0_chr16_8698851_r	4844.5	294	16477.89116	283868	274	1036014.599	0.015905076	ENSMUSG00000022710	ENSMUST00000161046.8	13	chr16	8738342	8690145	48197	minus	8699143	8698849	294	3	8	4	4	0.272727273	0.5	0.874469116	11	8	0	0	1	0
ENSMUST00000161046.8_intron_17_0_chr16_8699288_r	4518	760	5944.736842	249589.7	300	831965.6667	0.007145411	ENSMUSG00000022710	ENSMUST00000161046.8	12	chr16	8738342	8690145	48197	minus	8700046	8699286	760	2	10	4	3	0.166666667	0.571428571	1.777607576	12	7	0	0	1	0
