chr	start	end	txname	score	strand	geneid	type
chr6	34384217	34384217	ENSMUST00000038383.13	745	+	ENSMUSG00000061758.13	protein_coding
chr6	34476206	34476206	ENSMUST00000045372.5	786	+	ENSMUSG00000038871.5	protein_coding
chr6	34476451	34476451	ENSMUST00000138668.1	7381	+	ENSMUSG00000038871.5	protein_coding
chr6	34476478	34476478	ENSMUST00000139067.1	7205	+	ENSMUSG00000038871.5	protein_coding
chr6	34477141	34477141	ENSMUST00000149131.1	277	+	ENSMUSG00000038871.5	protein_coding
chr6	34863145	34863145	ENSMUST00000074949.3	2979	+	ENSMUSG00000057137.9	protein_coding
chr6	34863145	34863145	ENSMUST00000123019.7	2979	+	ENSMUSG00000057137.9	processed_transcript
chr6	34863261	34863261	ENSMUST00000202010.1	3109	+	ENSMUSG00000057137.9	protein_coding
chr6	34867051	34867051	ENSMUST00000202999.1	125	+	ENSMUSG00000057137.9	protein_coding
chr6	35177420	35177420	ENSMUST00000201374.3	504	+	ENSMUSG00000038759.15	protein_coding
chr6	35177429	35177429	ENSMUST00000043815.15	507	+	ENSMUSG00000038759.15	protein_coding
chr6	37870810	37870810	ENSMUST00000031859.13	5463	+	ENSMUSG00000029833.17	protein_coding
chr6	37870810	37870810	ENSMUST00000120428.7	5463	+	ENSMUSG00000029833.17	protein_coding
chr6	38381468	38381468	ENSMUST00000162554.7	326	+	ENSMUSG00000056832.14	protein_coding
chr6	38381524	38381524	ENSMUST00000161751.7	327	+	ENSMUSG00000056832.14	protein_coding
chr6	38433949	38433949	ENSMUST00000160583.7	3564	+	ENSMUSG00000038538.17	protein_coding
chr6	38434172	38434172	ENSMUST00000039127.14	991	+	ENSMUSG00000038538.17	protein_coding
chr6	38491003	38491003	ENSMUST00000159447.1	136	+	ENSMUSG00000038538.17	protein_coding
chr6	38533501	38533501	ENSMUST00000147651.1	391	+	ENSMUSG00000019689.4	processed_transcript
chr6	38534822	38534822	ENSMUST00000019833.4	3544	+	ENSMUSG00000019689.4	protein_coding
chr6	38551333	38551333	ENSMUST00000163047.7	211	+	ENSMUSG00000029823.16	protein_coding
chr6	38551464	38551464	ENSMUST00000057692.10	5682	+	ENSMUSG00000029823.16	protein_coding
chr6	38551464	38551464	ENSMUST00000161538.7	5682	+	ENSMUSG00000029823.16	protein_coding
chr6	38551530	38551530	ENSMUST00000162718.4	6910	+	ENSMUSG00000029823.16	processed_transcript
chr6	38551802	38551802	ENSMUST00000161227.7	1320	+	ENSMUSG00000029823.16	protein_coding
chr6	38551842	38551842	ENSMUST00000160582.1	706	+	ENSMUSG00000029823.16	processed_transcript
chr6	38875403	38875403	ENSMUST00000162521.7	592	+	ENSMUSG00000029925.13	protein_coding
chr6	38918979	38918979	ENSMUST00000003017.12	502	+	ENSMUSG00000029925.13	protein_coding
chr6	39573872	39573872	ENSMUST00000140364.7	1297	+	ENSMUSG00000046947.12	protein_coding
chr6	39573958	39573958	ENSMUST00000145788.7	1386	+	ENSMUSG00000046947.12	protein_coding
chr6	39592573	39592573	ENSMUST00000135671.7	1533	+	ENSMUSG00000002416.13	protein_coding
chr6	39592582	39592582	ENSMUST00000119379.1	1573	+	ENSMUSG00000002416.13	protein_coding
chr6	40471351	40471351	ENSMUST00000114779.8	2207	+	ENSMUSG00000029911.14	protein_coding
chr6	40471414	40471414	ENSMUST00000031971.12	3133	+	ENSMUSG00000029911.14	protein_coding
chr6	40471467	40471467	ENSMUST00000121360.7	3344	+	ENSMUSG00000029911.14	protein_coding
chr6	40471474	40471474	ENSMUST00000117411.7	3347	+	ENSMUSG00000029911.14	protein_coding
chr6	41605481	41605481	ENSMUST00000114732.2	607	+	ENSMUSG00000029869.7	protein_coding
chr6	42245934	42245934	ENSMUST00000031897.7	210	+	ENSMUSG00000029864.7	protein_coding
chr6	42264984	42264984	ENSMUST00000031895.12	947	+	ENSMUSG00000029863.13	protein_coding
chr6	42349629	42349629	ENSMUST00000203329.2	256	+	ENSMUSG00000029860.16	protein_coding
chr6	42349779	42349779	ENSMUST00000203846.2	819	+	ENSMUSG00000029860.16	protein_coding
chr6	42349827	42349827	ENSMUST00000203652.2	749	+	ENSMUSG00000029860.16	protein_coding
chr6	42349868	42349868	ENSMUST00000070635.12	716	+	ENSMUSG00000029860.16	protein_coding
chr6	42350032	42350032	ENSMUST00000203401.2	9608	+	ENSMUSG00000029860.16	protein_coding
chr6	42350037	42350037	ENSMUST00000203626.1	9599	+	ENSMUSG00000029860.16	processed_transcript
chr6	42350038	42350038	ENSMUST00000164375.3	9610	+	ENSMUSG00000029860.16	protein_coding
chr6	42350070	42350070	ENSMUST00000203849.1	9734	+	ENSMUSG00000029860.16	protein_coding
chr6	42353477	42353477	ENSMUST00000204270.2	448	+	ENSMUSG00000029860.16	processed_transcript
chr6	47453903	47453903	ENSMUST00000146200.7	1698	+	ENSMUSG00000029686.15	protein_coding
chr6	47454319	47454319	ENSMUST00000031697.8	4363	+	ENSMUSG00000029686.15	protein_coding
chr6	47454387	47454387	ENSMUST00000143941.2	5353	+	ENSMUSG00000029686.15	protein_coding
chr6	47835663	47835663	ENSMUST00000079881.10	908	+	ENSMUSG00000062519.13	protein_coding
chr6	47835694	47835694	ENSMUST00000114598.2	1050	+	ENSMUSG00000062519.13	protein_coding
chr6	47920475	47920475	ENSMUST00000009411.8	127	+	ENSMUSG00000052763.7	protein_coding
chr6	47953389	47953389	ENSMUST00000101445.10	2115	+	ENSMUSG00000045466.18	protein_coding
chr6	48395585	48395585	ENSMUST00000114571.7	204	+	ENSMUSG00000042810.14	protein_coding
chr6	48395613	48395613	ENSMUST00000031815.11	267	+	ENSMUSG00000042810.14	protein_coding
chr6	48395631	48395631	ENSMUST00000203371.2	278	+	ENSMUSG00000042810.14	protein_coding
chr6	48395657	48395657	ENSMUST00000077093.6	286	+	ENSMUSG00000042810.14	protein_coding
chr6	48395697	48395697	ENSMUST00000127980.1	268	+	ENSMUSG00000042810.14	processed_transcript
chr6	48395865	48395865	ENSMUST00000114572.8	620	+	ENSMUSG00000042810.14	protein_coding
chr6	48676128	48676128	ENSMUST00000054050.4	205	+	ENSMUSG00000051124.6	protein_coding
chr6	48841511	48841511	ENSMUST00000101426.10	151	+	ENSMUSG00000023367.14	protein_coding
chr6	48841582	48841582	ENSMUST00000168406.3	150	+	ENSMUSG00000023367.14	protein_coding
chr6	49073794	49073794	ENSMUST00000128616.5	2836	+	ENSMUSG00000029815.12	protein_coding
chr6	49073891	49073891	ENSMUST00000031839.11	3126	+	ENSMUSG00000029815.12	processed_transcript
chr6	49074073	49074073	ENSMUST00000205243.1	763	+	ENSMUSG00000029815.12	processed_transcript
chr6	49319273	49319273	ENSMUST00000055559.7	973	+	ENSMUSG00000050786.8	protein_coding
chr6	50110240	50110240	ENSMUST00000166318.7	1591	+	ENSMUSG00000038388.14	protein_coding
chr6	50110248	50110248	ENSMUST00000036236.14	1598	+	ENSMUSG00000038388.14	protein_coding
chr6	50110382	50110382	ENSMUST00000036225.14	2062	+	ENSMUSG00000038388.14	protein_coding
chr6	50110859	50110859	ENSMUST00000167628.1	871	+	ENSMUSG00000038388.14	protein_coding
chr6	51470359	51470359	ENSMUST00000094623.9	2420	+	ENSMUSG00000029836.15	protein_coding
chr6	51470529	51470529	ENSMUST00000031862.13	1098	+	ENSMUSG00000029836.15	protein_coding
chr6	51523900	51523900	ENSMUST00000049152.14	496	+	ENSMUSG00000038301.15	protein_coding
chr6	51524284	51524284	ENSMUST00000137212.7	137	+	ENSMUSG00000038301.15	protein_coding
chr6	51544522	51544522	ENSMUST00000179365.7	222	+	ENSMUSG00000038301.15	protein_coding
chr6	51544523	51544523	ENSMUST00000114439.7	222	+	ENSMUSG00000038301.15	protein_coding
chr6	52713728	52713728	ENSMUST00000080723.10	5833	+	ENSMUSG00000004535.12	protein_coding
chr6	52713749	52713749	ENSMUST00000149588.7	5984	+	ENSMUSG00000004535.12	protein_coding
chr6	52714218	52714218	ENSMUST00000138040.7	233	+	ENSMUSG00000004535.12	protein_coding
chr6	52714349	52714349	ENSMUST00000129660.1	256	+	ENSMUSG00000004535.12	protein_coding
chr6	54595110	54595110	ENSMUST00000119706.7	473	+	ENSMUSG00000005225.15	protein_coding
chr6	54681623	54681623	ENSMUST00000190641.6	507	+	ENSMUSG00000038065.13	protein_coding
chr6	54816915	54816915	ENSMUST00000079869.12	3178	+	ENSMUSG00000058446.14	protein_coding
chr6	54817447	54817447	ENSMUST00000127331.1	496	+	ENSMUSG00000058446.14	protein_coding
chr6	55038006	55038006	ENSMUST00000003572.9	3200	+	ENSMUSG00000029777.10	protein_coding
chr6	55336431	55336431	ENSMUST00000004774.3	414	+	ENSMUSG00000004655.5	protein_coding
chr6	56714926	56714926	ENSMUST00000031805.10	6041	+	ENSMUSG00000029787.10	protein_coding
chr6	56714937	56714937	ENSMUST00000177249.2	6101	+	ENSMUSG00000029787.10	protein_coding
chr6	56832058	56832058	ENSMUST00000031795.7	439	+	ENSMUSG00000029781.7	protein_coding
chr6	56924021	56924021	ENSMUST00000176838.1	716	+	ENSMUSG00000071893.7	protein_coding
chr6	57580999	57580999	ENSMUST00000031817.9	3442	+	ENSMUSG00000029798.11	protein_coding
chr6	57702539	57702539	ENSMUST00000072954.7	479	+	ENSMUSG00000062190.12	protein_coding
chr6	57702635	57702635	ENSMUST00000050077.14	507	+	ENSMUSG00000062190.12	protein_coding
chr6	58640559	58640559	ENSMUST00000145161.7	8159	+	ENSMUSG00000029802.13	protein_coding
chr6	58640581	58640581	ENSMUST00000204948.1	8269	+	ENSMUSG00000029802.13	protein_coding
chr6	58831464	58831464	ENSMUST00000141600.7	585	+	ENSMUSG00000029804.17	protein_coding
chr6	58831502	58831502	ENSMUST00000122981.1	638	+	ENSMUSG00000029804.17	protein_coding
chr6	58831747	58831747	ENSMUST00000126292.7	177	+	ENSMUSG00000029804.17	protein_coding
chr6	58831860	58831860	ENSMUST00000031823.11	252	+	ENSMUSG00000029804.17	protein_coding
chr6	59208869	59208869	ENSMUST00000062626.3	1105	+	ENSMUSG00000049232.3	protein_coding
chr6	65042582	65042582	ENSMUST00000204801.2	825	+	ENSMUSG00000029920.9	protein_coding
chr6	65042608	65042608	ENSMUST00000031984.8	884	+	ENSMUSG00000029920.9	protein_coding
chr6	65042666	65042666	ENSMUST00000205118.2	931	+	ENSMUSG00000029920.9	protein_coding
chr6	65042835	65042835	ENSMUST00000204696.2	2105	+	ENSMUSG00000029920.9	protein_coding
chr6	65042878	65042878	ENSMUST00000203756.2	2234	+	ENSMUSG00000029920.9	processed_transcript
chr6	66535389	66535389	ENSMUST00000116605.7	2916	+	ENSMUSG00000029910.14	protein_coding
chr6	66535467	66535467	ENSMUST00000101343.1	3119	+	ENSMUSG00000029910.14	protein_coding
chr6	66535677	66535677	ENSMUST00000135411.1	878	+	ENSMUSG00000029910.14	processed_transcript
chr6	66896396	66896396	ENSMUST00000043148.12	2210	+	ENSMUSG00000036402.13	protein_coding
chr6	66896422	66896422	ENSMUST00000114228.7	2417	+	ENSMUSG00000036402.13	protein_coding
chr6	66896430	66896430	ENSMUST00000114227.7	2440	+	ENSMUSG00000036402.13	protein_coding
chr6	66896433	66896433	ENSMUST00000114226.7	2444	+	ENSMUSG00000036402.13	protein_coding
chr6	66896439	66896439	ENSMUST00000114225.7	2454	+	ENSMUSG00000036402.13	protein_coding
chr6	66896455	66896455	ENSMUST00000114224.7	2500	+	ENSMUSG00000036402.13	protein_coding
chr6	66896548	66896548	ENSMUST00000114222.3	2799	+	ENSMUSG00000036402.13	protein_coding
chr6	66896890	66896890	ENSMUST00000204862.1	234	+	ENSMUSG00000036402.13	protein_coding
chr6	67266623	67266623	ENSMUST00000042990.6	386	+	ENSMUSG00000036371.6	protein_coding
chr6	67266982	67266982	ENSMUST00000203436.2	6551	+	ENSMUSG00000036371.6	protein_coding
chr6	67267009	67267009	ENSMUST00000204293.2	6645	+	ENSMUSG00000036371.6	protein_coding
chr6	67267010	67267010	ENSMUST00000203077.2	6645	+	ENSMUSG00000036371.6	protein_coding
chr6	67267256	67267256	ENSMUST00000204034.1	1562	+	ENSMUSG00000036371.6	protein_coding
chr6	70844514	70844514	ENSMUST00000034093.14	6128	+	ENSMUSG00000031668.14	protein_coding
chr6	70844552	70844552	ENSMUST00000162950.1	6780	+	ENSMUSG00000031668.14	protein_coding
chr6	71271676	71271676	ENSMUST00000204436.2	2502	+	ENSMUSG00000053012.17	protein_coding
chr6	71271700	71271700	ENSMUST00000205123.1	2559	+	ENSMUSG00000053012.17	protein_coding
chr6	71272018	71272018	ENSMUST00000168700.6	1602	+	ENSMUSG00000053012.17	protein_coding
chr6	71282279	71282279	ENSMUST00000080949.7	132	+	ENSMUSG00000053012.17	protein_coding
chr6	71493893	71493893	ENSMUST00000064637.10	22432	+	ENSMUSG00000052656.12	protein_coding
chr6	71493909	71493909	ENSMUST00000114178.7	22586	+	ENSMUSG00000052656.12	protein_coding
chr6	71543796	71543796	ENSMUST00000059462.11	609	+	ENSMUSG00000053119.11	protein_coding
chr6	71543851	71543851	ENSMUST00000127774.7	1654	+	ENSMUSG00000053119.11	processed_transcript
chr6	71543891	71543891	ENSMUST00000204535.1	1881	+	ENSMUSG00000053119.11	protein_coding
chr6	71543916	71543916	ENSMUST00000065364.4	1970	+	ENSMUSG00000053119.11	protein_coding
chr6	71543928	71543928	ENSMUST00000204199.1	2015	+	ENSMUSG00000053119.11	protein_coding
chr6	71831330	71831330	ENSMUST00000064062.12	1575	+	ENSMUSG00000052337.15	protein_coding
chr6	71831332	71831332	ENSMUST00000166975.7	1580	+	ENSMUSG00000052337.15	protein_coding
chr6	71831379	71831379	ENSMUST00000165331.7	1702	+	ENSMUSG00000052337.15	protein_coding
chr6	71831409	71831409	ENSMUST00000114151.9	1769	+	ENSMUSG00000052337.15	protein_coding
chr6	71831412	71831412	ENSMUST00000101301.9	1772	+	ENSMUSG00000052337.15	protein_coding
chr6	71831417	71831417	ENSMUST00000166938.7	1775	+	ENSMUSG00000052337.15	protein_coding
chr6	71831458	71831458	ENSMUST00000171057.1	1805	+	ENSMUSG00000052337.15	protein_coding
chr6	71909060	71909060	ENSMUST00000055296.10	1391	+	ENSMUSG00000049553.11	protein_coding
chr6	72097591	72097591	ENSMUST00000069994.10	2394	+	ENSMUSG00000056091.12	protein_coding
chr6	72097622	72097622	ENSMUST00000114112.3	2496	+	ENSMUSG00000056091.12	protein_coding
chr6	72097756	72097756	ENSMUST00000187007.2	2947	+	ENSMUSG00000056091.12	protein_coding
chr6	72347333	72347333	ENSMUST00000077783.4	2524	+	ENSMUSG00000058706.5	protein_coding
chr6	72355446	72355446	ENSMUST00000069695.8	171	+	ENSMUSG00000055912.8	protein_coding
chr6	72414307	72414307	ENSMUST00000065906.8	1370	+	ENSMUSG00000053460.8	protein_coding
chr6	72544390	72544390	ENSMUST00000071044.12	2038	+	ENSMUSG00000056737.14	protein_coding
chr6	72544536	72544536	ENSMUST00000114072.7	2372	+	ENSMUSG00000056737.14	protein_coding
chr6	72549272	72549272	ENSMUST00000114071.7	472	+	ENSMUSG00000056737.14	protein_coding
chr6	72549450	72549450	ENSMUST00000155705.7	1645	+	ENSMUSG00000056737.14	protein_coding
chr6	72549651	72549651	ENSMUST00000134809.7	758	+	ENSMUSG00000056737.14	protein_coding
chr6	72598474	72598474	ENSMUST00000070597.12	1466	+	ENSMUSG00000056666.13	protein_coding
chr6	73248659	73248659	ENSMUST00000203632.1	1762	+	ENSMUSG00000052738.14	protein_coding
chr6	81923668	81923668	ENSMUST00000043195.10	3416	+	ENSMUSG00000035125.10	protein_coding
chr6	83054520	83054520	ENSMUST00000092618.8	234	+	ENSMUSG00000068328.9	protein_coding
chr6	83077868	83077868	ENSMUST00000176100.1	1442	+	ENSMUSG00000069678.10	protein_coding
chr6	83078345	83078345	ENSMUST00000165164.8	1534	+	ENSMUSG00000069678.10	protein_coding
chr6	83078389	83078389	ENSMUST00000092614.8	1591	+	ENSMUSG00000069678.10	protein_coding
chr6	83078629	83078629	ENSMUST00000177177.7	1390	+	ENSMUSG00000069678.10	protein_coding
chr6	83109039	83109039	ENSMUST00000113938.4	4195	+	ENSMUSG00000030037.9	protein_coding
chr6	83115495	83115495	ENSMUST00000032114.7	4881	+	ENSMUSG00000030036.8	protein_coding
chr6	83137088	83137088	ENSMUST00000121093.7	384	+	ENSMUSG00000034930.16	protein_coding
chr6	83137109	83137109	ENSMUST00000087938.10	449	+	ENSMUSG00000034930.16	protein_coding
chr6	83165919	83165919	ENSMUST00000077407.11	2518	+	ENSMUSG00000031865.16	protein_coding
chr6	83165950	83165950	ENSMUST00000113913.7	2585	+	ENSMUSG00000031865.16	protein_coding
chr6	83166003	83166003	ENSMUST00000130212.7	2620	+	ENSMUSG00000031865.16	protein_coding
chr6	83326015	83326015	ENSMUST00000055261.10	9620	+	ENSMUSG00000043131.14	protein_coding
chr6	83326017	83326017	ENSMUST00000146420.6	9653	+	ENSMUSG00000043131.14	processed_transcript
chr6	83326079	83326079	ENSMUST00000038658.14	10178	+	ENSMUSG00000043131.14	protein_coding
chr6	83326359	83326359	ENSMUST00000155580.3	1089	+	ENSMUSG00000043131.14	protein_coding
chr6	83349146	83349146	ENSMUST00000122216.7	225	+	ENSMUSG00000045160.14	protein_coding
chr6	83349215	83349215	ENSMUST00000120040.7	261	+	ENSMUSG00000045160.14	protein_coding
chr6	83349445	83349445	ENSMUST00000136501.1	7109	+	ENSMUSG00000045160.14	protein_coding
chr6	83352094	83352094	ENSMUST00000134765.1	3071	+	ENSMUSG00000045160.14	processed_transcript
chr6	83711263	83711263	ENSMUST00000037807.2	1175	+	ENSMUSG00000034777.2	protein_coding
chr6	83794981	83794981	ENSMUST00000037376.13	329	+	ENSMUSG00000034744.13	protein_coding
chr6	83795027	83795027	ENSMUST00000113851.7	339	+	ENSMUSG00000034744.13	protein_coding
chr6	83795207	83795207	ENSMUST00000146117.7	1309	+	ENSMUSG00000034744.13	processed_transcript
chr6	83867108	83867108	ENSMUST00000204415.1	427	+	ENSMUSG00000030016.14	protein_coding
chr6	83914366	83914366	ENSMUST00000204751.2	2911	+	ENSMUSG00000030016.14	protein_coding
chr6	83914370	83914370	ENSMUST00000204110.2	2912	+	ENSMUSG00000030016.14	processed_transcript
chr6	83914372	83914372	ENSMUST00000204202.2	2924	+	ENSMUSG00000030016.14	protein_coding
chr6	83914389	83914389	ENSMUST00000113835.9	2943	+	ENSMUSG00000030016.14	protein_coding
chr6	83914396	83914396	ENSMUST00000203808.1	2947	+	ENSMUSG00000030016.14	processed_transcript
chr6	85431988	85431988	ENSMUST00000045693.7	801	+	ENSMUSG00000033706.13	protein_coding
chr6	85451513	85451513	ENSMUST00000032078.8	2886	+	ENSMUSG00000030007.8	protein_coding
chr6	85587530	85587530	ENSMUST00000072018.5	530	+	ENSMUSG00000063810.7	protein_coding
chr6	85915718	85915718	ENSMUST00000113751.7	2016	+	ENSMUSG00000054226.13	protein_coding
chr6	85915737	85915737	ENSMUST00000113753.7	2053	+	ENSMUSG00000054226.13	protein_coding
chr6	85915737	85915737	ENSMUST00000202803.3	2053	+	ENSMUSG00000054226.13	protein_coding
chr6	85915746	85915746	ENSMUST00000067137.13	2065	+	ENSMUSG00000054226.13	protein_coding
chr6	85915755	85915755	ENSMUST00000150249.7	2103	+	ENSMUSG00000054226.13	processed_transcript
chr6	85915756	85915756	ENSMUST00000201939.3	2106	+	ENSMUSG00000054226.13	protein_coding
chr6	85915797	85915797	ENSMUST00000149026.4	2150	+	ENSMUSG00000054226.13	protein_coding
chr6	86078056	86078056	ENSMUST00000203724.2	3575	+	ENSMUSG00000030000.10	protein_coding
chr6	86078056	86078056	ENSMUST00000205034.2	3575	+	ENSMUSG00000030000.10	protein_coding
chr6	86078083	86078083	ENSMUST00000032069.7	3642	+	ENSMUSG00000030000.10	protein_coding
chr6	86082780	86082780	ENSMUST00000203196.2	177	+	ENSMUSG00000030000.10	protein_coding
chr6	86082780	86082780	ENSMUST00000203786.2	177	+	ENSMUSG00000030000.10	protein_coding
chr6	86085861	86085861	ENSMUST00000203279.1	335	+	ENSMUSG00000030000.10	protein_coding
chr6	86195222	86195222	ENSMUST00000032066.12	825	+	ENSMUSG00000029999.14	protein_coding
chr6	86195250	86195250	ENSMUST00000193710.1	905	+	ENSMUSG00000029999.14	processed_transcript
chr6	86195389	86195389	ENSMUST00000192058.3	1171	+	ENSMUSG00000029999.14	protein_coding
chr6	86365645	86365645	ENSMUST00000071492.8	2331	+	ENSMUSG00000057497.8	protein_coding
chr6	86371303	86371303	ENSMUST00000089558.6	422	+	ENSMUSG00000057278.8	protein_coding
chr6	86371570	86371570	ENSMUST00000204380.2	2226	+	ENSMUSG00000057278.8	processed_transcript
chr6	86371603	86371603	ENSMUST00000204768.1	2300	+	ENSMUSG00000057278.8	processed_transcript
chr6	86404218	86404218	ENSMUST00000095753.8	2594	+	ENSMUSG00000071337.11	protein_coding
chr6	86404281	86404281	ENSMUST00000154983.1	2962	+	ENSMUSG00000071337.11	processed_transcript
chr6	86404295	86404295	ENSMUST00000139928.7	2999	+	ENSMUSG00000071337.11	processed_transcript
chr6	86404313	86404313	ENSMUST00000130967.7	3033	+	ENSMUSG00000071337.11	protein_coding
chr6	86404335	86404335	ENSMUST00000113713.8	3065	+	ENSMUSG00000071337.11	protein_coding
chr6	86438373	86438373	ENSMUST00000050497.13	1040	+	ENSMUSG00000046679.16	protein_coding
chr6	86438388	86438388	ENSMUST00000203568.2	1084	+	ENSMUSG00000046679.16	protein_coding
chr6	86438691	86438691	ENSMUST00000113700.7	1833	+	ENSMUSG00000046679.16	protein_coding
chr6	86438707	86438707	ENSMUST00000143430.1	1832	+	ENSMUSG00000046679.16	processed_transcript
chr6	86438726	86438726	ENSMUST00000113698.7	1801	+	ENSMUSG00000046679.16	protein_coding
chr6	86849516	86849516	ENSMUST00000089519.12	2364	+	ENSMUSG00000057230.13	protein_coding
chr6	86849531	86849531	ENSMUST00000204414.2	2392	+	ENSMUSG00000057230.13	protein_coding
chr6	87009835	87009835	ENSMUST00000032060.14	1620	+	ENSMUSG00000029993.16	protein_coding
chr6	87009835	87009835	ENSMUST00000117583.7	1620	+	ENSMUSG00000029993.16	protein_coding
